"location","sex","age","cause","metric","year","cause_outline","cause_id","parent_id","level","Parent_cause","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Both","All Ages","Cirrhosis and other chronic liver
diseases due to hepatitis B","Number",2009,"B.4.1.1","522","521","4","Cirrhosis and other chronic liver diseases",158.885347999019,5.61549002561927,17.589442825,8374.0814709,11.171472836,147.713875162974
"West Sussex","Both","All Ages","Cirrhosis and other chronic liver
diseases due to hepatitis C","Number",2009,"B.4.1.2","523","521","4","Cirrhosis and other chronic liver diseases",183.823373732155,6.29321328636078,17.6269897646,5288.04170739,12.4760664789,171.347307253259
"West Sussex","Both","All Ages","Cirrhosis and other chronic liver
diseases due to alcohol use","Number",2009,"B.4.1.3","524","521","4","Cirrhosis and other chronic liver diseases",1292.62906048181,43.6718090876578,110.378190579,4952.84602907,89.1832371855,1203.44582329626
"West Sussex","Both","All Ages","Cirrhosis due to NASH","Number",2009,"B.4.1.4","971","521","4","Cirrhosis and other chronic liver diseases",288.41935387281,10.4536296815791,22.7687947185,87621.6549191,19.4657984355,268.953555437261
"West Sussex","Both","All Ages","Cirrhosis and other chronic liver
diseases due to other causes","Number",2009,"B.4.1.5","525","521","4","Cirrhosis and other chronic liver diseases",755.432063994731,35.7724058168853,139.257455363,3531.52224535,60.3504089725,695.081655022216
"West Sussex","Both","All Ages","Other digestive diseases","Number",2009,"B.4.10","541","526","3","Digestive diseases",831.349134416393,66.9634274317233,NA,NA,112.898694475,718.450439940915
"West Sussex","Both","All Ages","Upper digestive system diseases","Number",2009,"B.4.2","992","526","3","Digestive diseases",2013.73149490264,56.2268112831674,49086.9111186,109885.177583,1319.11524029,694.616254613477
"West Sussex","Both","All Ages","Peptic ulcer disease","Number",2009,"B.4.2.1","527","992","4","Upper digestive system diseases",689.651745981865,52.5608100270448,550.503431408,1116.41717627,52.1060739365,637.545672045332
"West Sussex","Both","All Ages","Gastritis and duodenitis","Number",2009,"B.4.2.2","528","992","4","Upper digestive system diseases",411.286603723538,3.66600125612251,7049.87041461,8576.09290313,354.216021155,57.0705825681442
"West Sussex","Both","All Ages","Gastroesophageal reflux disease","Number",2009,"B.4.2.3","536","992","4","Upper digestive system diseases",912.793145197241,NA,41486.5372726,108772.696432,912.793145197,NA
"West Sussex","Both","All Ages","Appendicitis","Number",2009,"B.4.3","529","526","3","Digestive diseases",53.5010681313958,3.01569410644476,599.803829014,22.9520787368,7.44278967919,46.058278452201
"West Sussex","Both","All Ages","Paralytic ileus and intestinal
obstruction","Number",2009,"B.4.4","530","526","3","Digestive diseases",466.935194076301,42.9229593766795,412.760795737,14.3187105763,4.55436227651,462.380831799794
"West Sussex","Both","All Ages","Inguinal, femoral, and abdominal hernia","Number",2009,"B.4.5","531","526","3","Digestive diseases",471.259862249532,15.3234143370275,12154.1021635,3290.03889144,310.564993625,160.69486862448
"West Sussex","Both","All Ages","Inflammatory bowel disease","Number",2009,"B.4.6","532","526","3","Digestive diseases",1018.81044053933,22.7233690600807,316.763875661,5033.42028786,736.976071691,281.83436884829
"West Sussex","Both","All Ages","Vascular intestinal disorders","Number",2009,"B.4.7","533","526","3","Digestive diseases",487.462909995517,40.5473289514786,137.445671457,23.821054437,7.08424134418,480.378668651333
"West Sussex","Both","All Ages","Gallbladder and biliary diseases","Number",2009,"B.4.8","534","526","3","Digestive diseases",289.84330136257,27.4325803434972,943.659600551,5548.13355144,4.18136132929,285.661940033277
"West Sussex","Both","All Ages","Pancreatitis","Number",2009,"B.4.9","535","526","3","Digestive diseases",375.295823571188,16.0584787984698,314.60568781,1750.31027146,100.338130917,274.957692654686
"West Sussex","Both","All Ages","Neurological disorders","Number",2009,"B.5","542","409","2","Non-communicable diseases",20817.5150802389,1102.75660573169,120495.454394,386756.277173,10615.1384092,10202.376671008
"West Sussex","Both","All Ages","Alzheimer's disease and other dementias","Number",2009,"B.5.1","543","542","3","Neurological disorders",9049.257747012,914.68897156516,2094.79740013,12712.165295,1934.42072524,7114.83702177306
"West Sussex","Both","All Ages","Parkinson's disease","Number",2009,"B.5.2","544","542","3","Neurological disorders",1424.63634539816,106.332612235402,233.358043266,1958.42740187,277.43154778,1147.20479761779
"West Sussex","Both","All Ages","Epilepsy","Number",2009,"B.5.3","545","542","3","Neurological disorders",1151.83527504876,12.1991646589575,295.614224376,3315.5593162,754.610358571,397.224916477875
"West Sussex","Both","All Ages","Multiple sclerosis","Number",2009,"B.5.4","546","542","3","Neurological disorders",737.26150092616,17.0056672320414,26.5709964962,1187.97157852,298.15967657,439.101824356624
"West Sussex","Both","All Ages","Motor neuron disease","Number",2009,"B.5.5","554","542","3","Neurological disorders",661.739666809973,33.3691883719045,34.4968472853,104.406781607,22.2051773571,639.534489452858
"West Sussex","Both","All Ages","Headache disorders","Number",2009,"B.5.6","972","542","3","Neurological disorders",7168.45961492626,NA,117810.616883,376231.229993,7168.45961493,NA
"West Sussex","Both","All Ages","Migraine","Number",2009,"B.5.6.1","547","972","4","Headache disorders",6199.79558713218,NA,11361.3189789,162458.337127,6199.79558713,NA
"West Sussex","Both","All Ages","Tension-type headache","Number",2009,"B.5.6.2","548","972","4","Headache disorders",968.664027794077,NA,106449.297904,294242.01497,968.664027794,NA
"West Sussex","Both","All Ages","Other neurological disorders","Number",2009,"B.5.7","557","542","3","Neurological disorders",624.324930117629,19.1610016682274,0,3.307759095,159.851308788,464.473621329753
"West Sussex","Both","All Ages","Mental disorders","Number",2009,"B.6","558","409","2","Non-communicable diseases",15680.9308321263,0.112619038639356,42099.2301925,112480.383907,15674.8880069,6.0428252334411
"West Sussex","Both","All Ages","Schizophrenia","Number",2009,"B.6.1","559","558","3","Mental disorders",1427.15519692627,NA,84.8473488288,2274.11248083,1427.15519693,NA
"West Sussex","Both","All Ages","Other mental disorders","Number",2009,"B.6.10","585","558","3","Mental disorders",1368.65910598718,NA,0,18708.0667265,1368.65910599,NA
"West Sussex","Both","All Ages","Depressive disorders","Number",2009,"B.6.2","567","558","3","Mental disorders",5763.81234824816,NA,34292.9031304,35626.6081375,5763.81234825,NA
"West Sussex","Both","All Ages","Major depressive disorder","Number",2009,"B.6.2.1","568","567","4","Depressive disorders",4407.47195892057,NA,32401.7264475,22100.8079125,4407.47195892,NA
"West Sussex","Both","All Ages","Dysthymia","Number",2009,"B.6.2.2","569","567","4","Depressive disorders",1356.34038932759,NA,1891.17668289,14286.4568623,1356.34038933,NA
"West Sussex","Both","All Ages","Bipolar disorder","Number",2009,"B.6.3","570","558","3","Mental disorders",1716.42662146333,NA,561.482737225,8525.79066443,1716.42662146,NA
"West Sussex","Both","All Ages","Anxiety disorders","Number",2009,"B.6.4","571","558","3","Mental disorders",3303.57420729641,NA,4470.78596256,35072.7886884,3303.5742073,NA
"West Sussex","Both","All Ages","Eating disorders","Number",2009,"B.6.5","572","558","3","Mental disorders",694.334656158176,0.112619038639356,1052.60172219,3284.11209537,688.291830925,6.0428252334411
"West Sussex","Both","All Ages","Anorexia nervosa","Number",2009,"B.6.5.1","573","572","4","Eating disorders",162.605258868054,0.062969671837809,136.898444266,757.972469387,159.221864467,3.38339440119777
"West Sussex","Both","All Ages","Bulimia nervosa","Number",2009,"B.6.5.2","574","572","4","Eating disorders",531.729397290122,0.0496493668015468,915.703277928,2533.38547257,529.069966458,2.65943083224333
"West Sussex","Both","All Ages","Autism spectrum disorders","Number",2009,"B.6.6","575","558","3","Mental disorders",704.17399840781,NA,63.3407138241,4708.66395161,704.173998408,NA
"West Sussex","Both","All Ages","Attention-deficit/hyperactivity disorder
","Number",2009,"B.6.7","578","558","3","Mental disorders",66.413967692812,NA,259.190362636,5483.35845895,66.4139676928,NA
"West Sussex","Both","All Ages","Conduct disorder","Number",2009,"B.6.8","579","558","3","Mental disorders",522.319133032894,NA,1314.07821491,4306.99165651,522.319133033,NA
"West Sussex","Both","All Ages","Idiopathic developmental intellectual
disability","Number",2009,"B.6.9","582","558","3","Mental disorders",114.061596913246,NA,NA,2553.16966437,114.061596913,NA
"West Sussex","Both","All Ages","Substance use disorders","Number",2009,"B.7","973","409","2","Non-communicable diseases",5257.11031052418,41.8150250830088,5622.40641617,22658.5726276,3491.72074446,1765.3895660644
"West Sussex","Both","All Ages","Alcohol use disorders","Number",2009,"B.7.1","560","973","3","Substance use disorders",2029.17054695655,22.0885871469601,4632.41902439,11945.8699139,1186.94873867,842.221808283934
"West Sussex","Both","All Ages","Drug use disorders","Number",2009,"B.7.2","561","973","3","Substance use disorders",3227.93976356763,19.7264379360488,989.987391776,11141.3767874,2304.77200579,923.167757780464
"West Sussex","Both","All Ages","Opioid use disorders","Number",2009,"B.7.2.1","562","561","4","Drug use disorders",1772.20405579837,10.308467704737,147.321177605,3154.79373321,1280.3250688,491.878987001748
"West Sussex","Both","All Ages","Cocaine use disorders","Number",2009,"B.7.2.2","563","561","4","Drug use disorders",362.578455535807,0.378476836024684,163.361294269,2556.16304689,343.067526217,19.5109293187156
"West Sussex","Both","All Ages","Amphetamine use disorders","Number",2009,"B.7.2.3","564","561","4","Drug use disorders",225.27465014243,0.849136904768559,194.402407329,1382.45612972,180.360725181,44.9139249613239
"West Sussex","Both","All Ages","Cannabis use disorders","Number",2009,"B.7.2.4","565","561","4","Drug use disorders",108.656731424795,NA,484.902512572,3768.6946794,108.656731425,NA
"West Sussex","Both","All Ages","Other drug use disorders","Number",2009,"B.7.2.5","566","561","4","Drug use disorders",759.225870666229,8.19035649051858,NA,487.263722955,392.361954168,366.863916498678
"West Sussex","Both","All Ages","Diabetes and kidney diseases","Number",2009,"B.8","974","409","2","Non-communicable diseases",6096.66599250877,145.771820844091,5879.92445425,110506.398631,4404.06666004,1692.5993324675
"West Sussex","Both","All Ages","Diabetes mellitus","Number",2009,"B.8.1","587","974","3","Diabetes and kidney diseases",4408.12238040683,68.8414977169263,2526.26717996,55065.0914744,3531.54450649,876.577873920872
"West Sussex","Both","All Ages","Diabetes mellitus type 1","Number",2009,"B.8.1.1","975","587","4","Diabetes mellitus",430.379762613566,10.8586652390009,72.0400544281,3315.46595362,209.180179962,221.199582651968
"West Sussex","Both","All Ages","Diabetes mellitus type 2","Number",2009,"B.8.1.2","976","587","4","Diabetes mellitus",3977.74261779327,57.9828324779255,2454.22712554,51749.6255208,3322.36432652,655.378291268905
"West Sussex","Both","All Ages","Chronic kidney disease","Number",2009,"B.8.2","589","974","3","Diabetes and kidney diseases",1686.24700199064,76.7475177164375,3326.32198442,73459.4374188,872.428545956,813.818456034423
"West Sussex","Both","All Ages","Chronic kidney disease due to diabetes
mellitus type 1","Number",2009,"B.8.2.1","997","589","4","Chronic kidney disease",76.8987538925413,2.40631562077266,15.2536414414,509.273603148,37.8066500691,39.0921038234497
"West Sussex","Both","All Ages","Chronic kidney disease due to diabetes
mellitus type 2","Number",2009,"B.8.2.2","998","589","4","Chronic kidney disease",308.498162281446,13.435610353761,437.694627406,12006.8529559,172.294992172,136.203170109609
"West Sussex","Both","All Ages","Chronic kidney disease due to
hypertension","Number",2009,"B.8.2.3","591","589","4","Chronic kidney disease",328.95867247417,19.1770267638921,44.8933781791,2312.56129352,166.946734916,162.011937558323
"West Sussex","Both","All Ages","Chronic kidney disease due to
glomerulonephritis","Number",2009,"B.8.2.4","592","589","4","Chronic kidney disease",254.108360766439,13.0945927833777,321.594327352,4497.23133022,101.205214814,152.90314595227
"West Sussex","Both","All Ages","Chronic kidney disease due to other and
unspecified causes","Number",2009,"B.8.2.5","593","589","4","Chronic kidney disease",717.783052576046,28.633972194634,2506.88601004,54133.518236,394.174953985,323.60809859077
"West Sussex","Both","All Ages","Acute glomerulonephritis","Number",2009,"B.8.3","588","974","3","Diabetes and kidney diseases",2.29661011129162,0.182805410727494,27.3352898655,1.84991993201,0.0936075990806,2.20300251221104
"West Sussex","Both","All Ages","Skin and subcutaneous diseases","Number",2009,"B.9","653","409","2","Non-communicable diseases",6592.17555470147,30.4452594355574,542216.667716,274217.785973,6256.74949927,335.426055434704
"West Sussex","Both","All Ages","Dermatitis","Number",2009,"B.9.1","654","653","3","Skin and subcutaneous diseases",2205.70367035548,NA,37447.4456541,55143.8430816,2205.70367036,NA
"West Sussex","Both","All Ages","Atopic dermatitis","Number",2009,"B.9.1.1","977","654","4","Dermatitis",1937.44475436195,NA,4385.45813219,44749.6837229,1937.44475436,NA
"West Sussex","Both","All Ages","Contact dermatitis","Number",2009,"B.9.1.2","978","654","4","Dermatitis",258.439737944754,NA,29849.1943782,10486.1666779,258.439737945,NA
"West Sussex","Both","All Ages","Seborrhoeic dermatitis","Number",2009,"B.9.1.3","979","654","4","Dermatitis",9.81917804878168,NA,3212.79314373,733.422629391,9.81917804878,NA
"West Sussex","Both","All Ages","Urticaria","Number",2009,"B.9.10","664","653","3","Skin and subcutaneous diseases",344.673712180755,NA,10287.6243607,5857.70635879,344.673712181,NA
"West Sussex","Both","All Ages","Decubitus ulcer","Number",2009,"B.9.11","665","653","3","Skin and subcutaneous diseases",86.4631298844771,3.27820100773568,1270.02961127,348.783572802,54.51222226,31.9509076244856
"West Sussex","Both","All Ages","Other skin and subcutaneous diseases","Number",2009,"B.9.12","668","653","3","Skin and subcutaneous diseases",590.752177076125,1.67685367838036,109862.20379,106199.220285,573.117279511,17.6348975649113
"West Sussex","Both","All Ages","Psoriasis","Number",2009,"B.9.2","655","653","3","Skin and subcutaneous diseases",1447.90654493762,NA,1464.62350116,17016.8895212,1447.90654494,NA
"West Sussex","Both","All Ages","Bacterial skin diseases","Number",2009,"B.9.3","980","653","3","Skin and subcutaneous diseases",341.759253848454,25.4902047494413,58258.5169,2205.62847741,55.9190036031,285.840250245306
"West Sussex","Both","All Ages","Cellulitis","Number",2009,"B.9.3.1","656","980","4","Bacterial skin diseases",203.9645099702,13.1541462581317,23177.4441916,882.272381225,48.4548993025,155.50961066766
"West Sussex","Both","All Ages","Pyoderma","Number",2009,"B.9.3.2","657","980","4","Bacterial skin diseases",137.794743878254,12.3360584913097,35081.0727084,1352.53455075,7.46410430061,130.330639577647
"West Sussex","Both","All Ages","Scabies","Number",2009,"B.9.4","658","653","3","Skin and subcutaneous diseases",22.1062390775177,NA,2600.66944063,861.449929464,22.1062390775,NA
"West Sussex","Both","All Ages","Fungal skin diseases","Number",2009,"B.9.5","659","653","3","Skin and subcutaneous diseases",532.376836045647,NA,291419.234229,97565.7497072,532.376836046,NA
"West Sussex","Both","All Ages","Viral skin diseases","Number",2009,"B.9.6","660","653","3","Skin and subcutaneous diseases",348.131326646194,NA,7112.65629806,11352.3602591,348.131326646,NA
"West Sussex","Both","All Ages","Acne vulgaris","Number",2009,"B.9.7","661","653","3","Skin and subcutaneous diseases",504.094946358722,NA,11698.7478979,23667.8314902,504.094946359,NA
"West Sussex","Both","All Ages","Alopecia areata","Number",2009,"B.9.8","662","653","3","Skin and subcutaneous diseases",82.8093467625933,NA,4469.70749283,2553.05675975,82.8093467626,NA
"West Sussex","Both","All Ages","Pruritus","Number",2009,"B.9.9","663","653","3","Skin and subcutaneous diseases",85.3983715278823,NA,6325.20853989,8150.75200413,85.3983715279,NA
"West Sussex","Both","All Ages","Injuries","Number",2009,"C","687","294","1","All causes",15188.1064560148,239.251585345023,73615.6746091,239102.915363,8759.1825882,6428.92386781815
"West Sussex","Both","All Ages","Transport injuries","Number",2009,"C.1","688","687","2","Injuries",3036.69289540208,44.0915501264352,5398.2762405,25175.8687063,1319.90530516,1716.78759023843
"West Sussex","Both","All Ages","Road injuries","Number",2009,"C.1.1","689","688","3","Transport injuries",2755.97988255185,41.2733645047081,4956.95769124,22053.2666361,1155.260957,1600.71892555043
"West Sussex","Both","All Ages","Pedestrian road injuries","Number",2009,"C.1.1.1","690","689","4","Road injuries",418.322748107312,9.24745628938777,504.956054527,3155.42560896,155.553474599,262.769273508208
"West Sussex","Both","All Ages","Cyclist road injuries","Number",2009,"C.1.1.2","691","689","4","Road injuries",372.553475616082,1.90798184094984,1508.77001475,5849.68778189,291.645093662,80.9083819541395
"West Sussex","Both","All Ages","Motorcyclist road injuries","Number",2009,"C.1.1.3","692","689","4","Road injuries",568.153908645667,6.68398376617391,682.984412787,4690.6586649,234.511945224,333.641963421549
"West Sussex","Both","All Ages","Motor vehicle road injuries","Number",2009,"C.1.1.4","693","689","4","Road injuries",1312.87113495542,23.1604866793451,1877.23924963,6913.63093465,402.809625507,910.06150944867
"West Sussex","Both","All Ages","Other road injuries","Number",2009,"C.1.1.5","694","689","4","Road injuries",84.0786152273717,0.27345592885148,383.007959545,1443.8636457,70.7408180095,13.3377972178588
"West Sussex","Both","All Ages","Other transport injuries","Number",2009,"C.1.2","695","688","3","Transport injuries",280.713012850227,2.81818562172714,441.318549257,3122.60207019,164.644348162,116.068664688009
"West Sussex","Both","All Ages","Unintentional injuries","Number",2009,"C.2","696","687","2","Injuries",8987.85115467168,125.941890686545,66098.3117542,195586.507038,7050.50517639,1937.34597827899
"West Sussex","Both","All Ages","Falls","Number",2009,"C.2.1","697","696","3","Unintentional injuries",5133.24276777334,75.8790930480605,35845.514178,97011.1676242,4230.81026182,902.432505950116
"West Sussex","Both","All Ages","Exposure to forces of nature","Number",2009,"C.2.10","729","696","3","Unintentional injuries",1.57980744533573,0.0254288808038506,0.848734931804,17.8158538363,0.535718332134,1.04408911320127
"West Sussex","Both","All Ages","Other unintentional injuries","Number",2009,"C.2.11","716","696","3","Unintentional injuries",1463.10372154962,1.05706892394992,13617.4508632,46759.9927003,1426.41965398,36.6840675743757
"West Sussex","Both","All Ages","Drowning","Number",2009,"C.2.2","698","696","3","Unintentional injuries",155.385538248932,3.80188336226665,13.2726203966,115.282917628,6.04763208391,149.337906165019
"West Sussex","Both","All Ages","Fire, heat, and hot substances","Number",2009,"C.2.3","699","696","3","Unintentional injuries",385.93124895984,7.72223519575387,801.113462097,10923.1089482,249.960159621,135.971089339282
"West Sussex","Both","All Ages","Poisonings","Number",2009,"C.2.4","700","696","3","Unintentional injuries",168.016042375096,1.42248226440839,688.040246285,1102.41393016,113.951246259,54.064796116568
"West Sussex","Both","All Ages","Poisoning by carbon monoxide","Number",2009,"C.2.4.1","701","700","4","Poisonings",39.4302093161696,0.611738290557496,186.12598571,197.209541594,16.5225884692,22.9076208469959
"West Sussex","Both","All Ages","Poisoning by other means","Number",2009,"C.2.4.2","703","700","4","Poisonings",128.585833058926,0.810743973850893,501.914260575,905.204388564,97.4286577894,31.1571752695722
"West Sussex","Both","All Ages","Exposure to mechanical forces","Number",2009,"C.2.5","704","696","3","Unintentional injuries",922.525769149615,5.14360927328348,9237.39863297,33803.3312578,809.503970567,113.021798582137
"West Sussex","Both","All Ages","Unintentional firearm injuries","Number",2009,"C.2.5.1","705","704","4","Exposure to mechanical forces",46.0572035733125,0.449288261713291,120.114586178,688.890129931,31.2913507851,14.7658527881721
"West Sussex","Both","All Ages","Other exposure to mechanical forces","Number",2009,"C.2.5.2","707","704","4","Exposure to mechanical forces",876.468565576302,4.69432101157018,9117.28404679,33114.4411278,778.212619782,98.2559457939651
"West Sussex","Both","All Ages","Adverse effects of medical treatment","Number",2009,"C.2.6","708","696","3","Unintentional injuries",223.440564300905,14.0310341749094,1913.05690066,146.404968335,19.5236987378,203.916865563129
"West Sussex","Both","All Ages","Animal contact","Number",2009,"C.2.7","709","696","3","Unintentional injuries",68.3654755611919,0.653015516531742,1780.55474643,2013.82225525,46.9535091703,21.411966390897
"West Sussex","Both","All Ages","Venomous animal contact","Number",2009,"C.2.7.1","710","709","4","Animal contact",35.132539520553,0.268657050715124,651.628210171,599.610615986,25.5250052915,9.60753422908071
"West Sussex","Both","All Ages","Non-venomous animal contact","Number",2009,"C.2.7.2","711","709","4","Animal contact",33.2329360406389,0.384358465816618,1128.92653626,1414.21163927,21.4285038788,11.8044321618162
"West Sussex","Both","All Ages","Foreign body","Number",2009,"C.2.8","712","696","3","Unintentional injuries",344.820066748987,11.6628212681883,1848.40175898,2076.9593044,85.4297908584,259.390275890622
"West Sussex","Both","All Ages","Pulmonary aspiration and foreign body in
airway","Number",2009,"C.2.8.1","713","712","4","Foreign body",265.604466273014,11.3624442152392,90.8691167861,361.108068791,16.2906818456,249.313784427411
"West Sussex","Both","All Ages","Foreign body in eyes","Number",2009,"C.2.8.2","714","712","4","Foreign body",15.9612968753484,NA,1374.42302389,258.506637427,15.9612968753,NA
"West Sussex","Both","All Ages","Foreign body in other body part","Number",2009,"C.2.8.3","715","712","4","Foreign body",63.2543036006239,0.300377052949174,383.109618302,1457.34459818,53.1778121374,10.0764914632108
"West Sussex","Both","All Ages","Environmental heat and cold exposure","Number",2009,"C.2.9","842","696","3","Unintentional injuries",121.440152558829,4.54321877838911,352.659610213,1633.94742667,61.3695349652,60.0706175936466
"West Sussex","Both","All Ages","Self-harm and interpersonal violence","Number",2009,"C.3","717","687","2","Injuries",3163.56240594104,69.2181445320429,2119.08661442,18415.1343311,388.77210664,2774.79029930073
"West Sussex","Both","All Ages","Self-harm","Number",2009,"C.3.1","718","717","3","Self-harm and interpersonal violence",2682.96198029478,64.4098599039571,822.999349696,3073.2179624,131.721257574,2551.24072272028
"West Sussex","Both","All Ages","Self-harm by firearm","Number",2009,"C.3.1.1","721","718","4","Self-harm",80.8829498610056,2.30774345182165,0.998968790982,4.13846311541,0.187164743946,80.6957851170593
"West Sussex","Both","All Ages","Self-harm by other specified means","Number",2009,"C.3.1.2","723","718","4","Self-harm",2602.07903043377,62.1021164521355,822.000380905,3069.07949928,131.534092831,2470.54493760322
"West Sussex","Both","All Ages","Interpersonal violence","Number",2009,"C.3.2","724","717","3","Self-harm and interpersonal violence",396.721644648626,3.34183196230801,1061.33078069,15060.1432893,245.032418827,151.689225821679
"West Sussex","Both","All Ages","Physical violence by firearm","Number",2009,"C.3.2.1","725","724","4","Interpersonal violence",26.4072989983228,0.354718771130832,30.562558557,177.934207249,9.89676617534,16.5105328229872
"West Sussex","Both","All Ages","Physical violence by sharp object","Number",2009,"C.3.2.2","726","724","4","Interpersonal violence",44.3477182577746,0.516856748500475,138.190722168,758.773571811,22.4956621097,21.8520561480311
"West Sussex","Both","All Ages","Sexual violence","Number",2009,"C.3.2.3","941","724","4","Interpersonal violence",92.5475509236011,NA,NA,11113.2090817,92.5475509236,NA
"West Sussex","Both","All Ages","Physical violence by other means","Number",2009,"C.3.2.4","727","724","4","Interpersonal violence",233.419076468928,2.47025644267669,892.577499968,3010.22642859,120.092439618,113.326636850661
"West Sussex","Both","All Ages","Conflict and terrorism","Number",2009,"C.3.3","945","717","3","Self-harm and interpersonal violence",78.8163340209579,1.38587402562027,221.326974657,240.879790252,10.7166316501,68.0997023708401
"West Sussex","Both","All Ages","Executions and police conflict","Number",2009,"C.3.4","854","717","3","Self-harm and interpersonal violence",5.06244697668317,0.0805786401573904,13.4295093719,40.8932890982,1.30179858875,3.7606483879311
"West Sussex","Both","All Ages","All causes","Number",2009,"Total","294","294","0","All causes",231704.906753012,8662.74772069364,4191836.16541,761649.477679,114724.790419,116980.116334201
"West Sussex","Both","All Ages","Communicable, maternal, neonatal, and
nutritional diseases","Number",2010,"A","295","294","1","All causes",13165.982004748,604.613734353743,2920051.35815,277517.306831,5695.26839141,7470.71361333706
"West Sussex","Both","All Ages","HIV/AIDS and sexually transmitted
infections","Number",2010,"A.1","955","295","2","Communicable, maternal, neonatal, and nutritional diseases",310.73846207732,4.21224087664973,55649.9340549,107049.364834,148.224620643,162.513841433833
"West Sussex","Both","All Ages","HIV/AIDS","Number",2010,"A.1.1","298","955","3","HIV/AIDS and sexually transmitted infections",183.552734218421,3.15417230234261,53.5933883751,648.315562687,49.9104835567,133.642250661749
"West Sussex","Both","All Ages","HIV/AIDS - Drug-susceptible Tuberculosis
","Number",2010,"A.1.1.1","948","298","4","HIV/AIDS",19.6203985036129,0.4411716465,4.49303004111,2.29528701652,0.941722120336,18.6786763832773
"West Sussex","Both","All Ages","HIV/AIDS - Multidrug-resistant
Tuberculosis without extensive drug resistance","Number",2010,"A.1.1.2","949","298","4","HIV/AIDS",0.58475102428991,0.01354332002088,0.0573932745809,0.0272995244049,0.0111326116882,0.573618412601755
"West Sussex","Both","All Ages","HIV/AIDS - Extensively drug-resistant
Tuberculosis","Number",2010,"A.1.1.3","950","298","4","HIV/AIDS",0.133344868156766,0.00312533452173,0.00501877307411,0.00238717193948,0.000973476300407,0.132371391856359
"West Sussex","Both","All Ages","HIV/AIDS resulting in other diseases","Number",2010,"A.1.1.4","300","298","4","HIV/AIDS",163.214239822362,2.6963320013,53.5933883751,645.990588974,48.9566553483,114.257584474014
"West Sussex","Both","All Ages","Sexually transmitted infections
excluding HIV","Number",2010,"A.1.2","393","955","3","HIV/AIDS and sexually transmitted infections",127.185727858899,1.05806857430712,55596.3406666,106579.862299,98.3141370868,28.8715907720836
"West Sussex","Both","All Ages","Syphilis","Number",2010,"A.1.2.1","394","393","4","Sexually transmitted infections excluding HIV",27.4629699190965,0.346595660457436,471.611201657,1653.24817362,10.4271497786,17.0358201405033
"West Sussex","Both","All Ages","Chlamydial infection","Number",2010,"A.1.2.2","395","393","4","Sexually transmitted infections excluding HIV",20.6566329566539,0.150295124774739,21443.4334589,7454.35861013,18.3311150261,2.32551793055023
"West Sussex","Both","All Ages","Gonococcal infection","Number",2010,"A.1.2.3","396","393","4","Sexually transmitted infections excluding HIV",16.4914512716875,0.416340661586251,8843.19700336,2615.0301423,9.88245760572,6.60899366597184
"West Sussex","Both","All Ages","Trichomoniasis","Number",2010,"A.1.2.4","397","393","4","Sexually transmitted infections excluding HIV",14.1570575324503,NA,19889.5482116,8840.1547485,14.1570575325,NA
"West Sussex","Both","All Ages","Genital herpes","Number",2010,"A.1.2.5","398","393","4","Sexually transmitted infections excluding HIV",22.2807542939137,NA,4948.55079103,88867.9239939,22.2807542939,NA
"West Sussex","Both","All Ages","Other sexually transmitted infections","Number",2010,"A.1.2.6","399","393","4","Sexually transmitted infections excluding HIV",26.1368618850967,0.144837127488698,0,999.838220667,23.23560285,2.90125903505824
"West Sussex","Both","All Ages","Respiratory infections and tuberculosis","Number",2010,"A.2","956","295","2","Communicable, maternal, neonatal, and nutritional diseases",6067.47119092227,539.352850634463,2547012.15289,111793.428212,1025.87981933,5041.59137158763
"West Sussex","Both","All Ages","Tuberculosis","Number",2010,"A.2.1","297","956","3","Respiratory infections and tuberculosis",94.2207998748195,4.84090950889104,81.8452779606,73780.8499671,13.736822793,80.4839770818179
"West Sussex","Both","All Ages","Latent tuberculosis infection","Number",2010,"A.2.1.1","954","297","4","Tuberculosis",0,NA,NA,73739.0719339,0,NA
"West Sussex","Both","All Ages","Drug-susceptible tuberculosis","Number",2010,"A.2.1.2","934","297","4","Tuberculosis",91.574874843724,4.68985012918841,80.9230702141,41.3397501557,13.5920835942,77.9827912495165
"West Sussex","Both","All Ages","Multidrug-resistant tuberculosis without
extensive drug resistance","Number",2010,"A.2.1.3","946","297","4","Tuberculosis",2.16532219390178,0.12273692220687,0.848050644737,0.403039040826,0.133100134072,2.03222205982968
"West Sussex","Both","All Ages","Extensively drug-resistant tuberculosis","Number",2010,"A.2.1.4","947","297","4","Tuberculosis",0.480602837193728,0.0283224574957527,0.0741571017854,0.0352439680573,0.0116390647219,0.468963772471808
"West Sussex","Both","All Ages","Lower respiratory infections","Number",2010,"A.2.2","322","956","3","Respiratory infections and tuberculosis",4969.57854320092,534.152467854925,16464.9839572,351.110046231,20.7373836844,4948.84115951652
"West Sussex","Both","All Ages","Upper respiratory infections","Number",2010,"A.2.3","328","956","3","Respiratory infections and tuberculosis",856.942813204332,0.316366382794172,2493665.8772,34340.3322013,845.826706367,11.1161068376975
